completed_updates,logical_targets,ce_pass_targets,weighted_multipass_training_loss,training_seconds,cumulative_training_seconds,targets_per_second,peak_allocated_bytes,timestamp
1868,979369984,1989148672,3.716048240661621,2.5143814086914062,4777.320446252823,208515.70019874684,46769340928,1788632438.9361544
1869,979894272,1990197248,3.6643331050872803,2.510469436645508,4779.830915689468,208840.62253335147,46769340928,1788632441.4547925
1870,980418560,1991245824,3.663203716278076,2.513258457183838,4782.344174146652,208608.8673058625,46769340928,1788632443.9776683
1871,980942848,1992294400,3.66546630859375,2.5108063220977783,4784.85498046875,208812.60150801175,46769340928,1788632446.4989133
1872,981467136,1993342976,3.6438863277435303,2.513197660446167,4787.368178129196,208613.91376073594,46769340928,1788632449.0222108
1873,981991424,1994391552,3.688345432281494,2.5138003826141357,4789.88197851181,208563.89537771718,46769340928,1788632451.5439591
1874,982515712,1995440128,3.6118626594543457,2.6329050064086914,4792.514883518219,199129.09836239554,46769340928,1788632454.1874363
1875,983040000,1996488704,3.6537652015686035,2.510538101196289,4795.025421619415,208834.9106313794,46769340928,1788632456.7114456
1876,983564288,1997537280,3.696704387664795,2.5109832286834717,4797.536404848099,208797.89001015684,46769340928,1788632459.238129
1877,984088576,1998585856,3.637996196746826,2.5119032859802246,4800.048308134079,208721.41173835288,46769340928,1788632461.7596714
1878,984612864,1999634432,3.6794512271881104,2.5105977058410645,4802.55890583992,208829.95263646214,46769340928,1788632464.2808144
1879,985137152,2000683008,3.6193628311157227,2.512721538543701,4805.071627378464,208653.4428736826,46769340928,1788632466.808191
1880,985661440,2001731584,3.638800859451294,2.512566328048706,4807.584193706512,208666.33216690813,46769340928,1788632469.331348
1881,986185728,2002780160,3.6424262523651123,2.679936170578003,4810.26412987709,195634.51016332328,46769340928,1788632472.0210292
1882,986710016,2003828736,3.6364266872406006,2.509827136993408,4812.773957014084,208894.06775163775,46769340928,1788632474.540903
1883,987234304,2004877312,3.6450607776641846,2.5104079246520996,4815.284364938736,208845.7397108709,46769340928,1788632477.0618837
1884,987758592,2005925888,3.585399866104126,2.510995388031006,4817.795360326767,208796.8789186506,46769340928,1788632479.5826254
1885,988282880,2006974464,3.65331768989563,2.5094809532165527,4820.3048412799835,208922.88476148364,46769340928,1788632482.10355
1886,988807168,2008023040,3.6172823905944824,2.50956654548645,4822.81440782547,208915.75915488342,46769340928,1788632484.6225889
1887,989331456,2009071616,3.611910343170166,2.509943962097168,4825.324351787567,208884.34479705853,46769340928,1788632487.1427755
1888,989855744,2010644480,3.554872512817383,3.8321878910064697,4829.156539678574,136811.66344437856,46769340928,1788632490.9848547
1889,990380032,2011693056,3.5657167434692383,2.5126113891601562,4831.669151067734,208662.58994998984,46769340928,1788632493.5092244
1890,990904320,2012741632,3.5728094577789307,2.5118024349212646,4834.180953502655,208729.79208511455,46769340928,1788632496.0318685
1891,991428608,2013790208,3.5461862087249756,2.5097742080688477,4836.690727710724,208898.47314329314,46769340928,1788632498.5515804
1892,991952896,2014838784,3.7219173908233643,2.5088632106781006,4839.199590921402,208974.32660678794,46769340928,1788632501.0696335
1893,992477184,2015887360,3.5843281745910645,2.509161949157715,4841.70875287056,208949.44631851884,46769340928,1788632503.5876236
1894,993001472,2016935936,3.5575833320617676,2.5105981826782227,4844.219351053238,208829.912973452,46769340928,1788632506.108373
1895,993525760,2017984512,3.59147310256958,2.5111947059631348,4846.730545759201,208780.30634383502,46769340928,1788632508.6264246
1896,994050048,2019033088,3.5086536407470703,2.6010191440582275,4849.331564903259,201570.21958015356,46769340928,1788632511.2354949
1897,994574336,2020081664,3.6521739959716797,2.509779453277588,4851.841344356537,208898.03656465444,46769340928,1788632513.7535408
1898,995098624,2021130240,3.506082773208618,2.512428045272827,4854.35377240181,208677.81705687297,46769340928,1788632516.2733133
1899,995622912,2022178816,3.480297088623047,2.5087337493896484,4856.862506151199,208985.11056725506,46769340928,1788632518.792236
1900,996147200,2023227392,3.471519947052002,2.5094306468963623,4859.371936798096,208927.07301890728,46769340928,1788632521.329473
1901,996671488,2024275968,3.496613025665283,2.5116069316864014,4861.883543729782,208746.03959146203,46769340928,1788632523.8538718
1902,997195776,2025324544,3.495413303375244,2.511284589767456,4864.39482831955,208772.8336869016,46769340928,1788632526.3765333
1903,997720064,2026373120,3.486156463623047,2.5111658573150635,4866.905994176865,208782.70484314737,46769340928,1788632528.8961132
1904,998244352,2027421696,3.4879441261291504,2.511753797531128,4869.417747974396,208733.8339113241,46769340928,1788632531.4179013
1905,998768640,2028470272,3.4534425735473633,2.6014444828033447,4872.019192457199,201537.2626499496,46769340928,1788632534.029439
1906,999292928,2029518848,3.5311264991760254,2.5098729133605957,4874.52906537056,208890.25783301686,46769340928,1788632536.5494013
1907,999817216,2030567424,3.647895336151123,2.5762076377868652,4877.105273008347,203511.5463171278,46769340928,1788632539.134927
1908,1000341504,2031616000,3.6686673164367676,2.5113420486450195,4879.616615056992,208768.05701671608,46769340928,1788632541.656821
1909,1000865792,2032664576,3.5904250144958496,2.5098342895507812,4882.126449346542,208893.47244269217,46769340928,1788632544.1761675
1910,1001390080,2033713152,3.675724506378174,2.5118536949157715,4884.638303041458,208725.53248670825,46769340928,1788632546.6974468
1911,1001914368,2034761728,3.6594724655151367,2.511288642883301,4887.149591684341,208772.49673619602,46769340928,1788632549.219882
1912,1002438656,2035810304,3.692139148712158,2.507676839828491,4889.65726852417,209073.19143875726,46769340928,1788632551.7373672
1913,1002962944,2036858880,3.6657066345214844,2.512636661529541,4892.1699051856995,208660.49119925092,46769340928,1788632554.2585378
1914,1003487232,2037907456,3.637695789337158,2.5080959796905518,4894.67800116539,209038.2522221843,46769340928,1788632556.7764282
1915,1004011520,2038956032,3.610046863555908,2.511273145675659,4897.189274311066,208773.78508300023,46769340928,1788632559.2966824
1916,1004535808,2040004608,3.6225576400756836,2.5097925662994385,4899.699066877365,208896.94512604125,46769340928,1788632561.8147647
1917,1005060096,2041053184,3.631868839263916,2.5089011192321777,4902.207967996597,208971.16908316128,46769340928,1788632564.3325646
1918,1005584384,2042101760,3.611238479614258,2.5100390911102295,4904.7180070877075,208876.42820259792,46769340928,1788632566.852768
1919,1006108672,2043150336,3.5755441188812256,2.5093400478363037,4907.227347135544,208934.61627572996,46769340928,1788632569.372592
1920,1006632960,2044723200,3.6512434482574463,3.8299362659454346,4911.057283401489,136892.09521886846,46769340928,1788632573.2109978
1921,1007157248,2045771776,3.657001495361328,2.509328603744507,4913.566612005234,208935.56914691816,46769340928,1788632575.728399
1922,1007681536,2046820352,3.6312637329101562,2.509826421737671,4916.076438426971,208894.12728271892,46769340928,1788632578.2459226
1923,1008205824,2047868928,3.63673734664917,2.510000467300415,4918.586438894272,208879.64238663603,46769340928,1788632580.7645674
1924,1008730112,2048917504,3.66017746925354,2.5112526416778564,4921.09769153595,208775.48968936264,46769340928,1788632583.2871568
1925,1009254400,2049966080,3.6292972564697266,2.5083208084106445,4923.60601234436,209019.51546309833,46769340928,1788632585.8086686
1926,1009778688,2051014656,3.569017171859741,2.511143922805786,4926.117156267166,208784.528532397,46769340928,1788632588.3348832
1927,1010302976,2052063232,3.653001308441162,2.509836196899414,4928.626992464066,208893.31369421305,46769340928,1788632590.8544638
1928,1010827264,2053111808,3.6144943237304688,2.511087656021118,4931.138080120087,208789.20683746564,46769340928,1788632593.3755238
1929,1011351552,2054160384,3.5958523750305176,2.5121800899505615,4933.650260210037,208698.4138188587,46769340928,1788632595.8975449
1930,1011875840,2055208960,3.556900978088379,2.5979156494140625,4936.248175859451,201811.01727388595,46769340928,1788632598.5098314
1931,1012400128,2056257536,3.594270706176758,2.507052421569824,4938.755228281021,209125.26419041134,46769340928,1788632601.0267847
1932,1012924416,2057306112,3.5747406482696533,2.5116655826568604,4941.266893863678,208741.16507397607,46769340928,1788632603.5469627
1933,1013448704,2058354688,3.6067118644714355,2.5103611946105957,4943.777255058289,208849.62734668425,46769340928,1788632606.0677345
1934,1013972992,2059403264,3.594984531402588,2.510572910308838,4946.287827968597,208832.0151337508,46769340928,1788632608.5874693
1935,1014497280,2060451840,3.5741043090820312,2.5094661712646484,4948.797294139862,208924.11541685954,46769340928,1788632611.1096368
1936,1015021568,2061500416,3.601158380508423,2.508265972137451,4951.3055601119995,209024.08509462065,46769340928,1788632613.6278155
1937,1015545856,2062548992,3.5965235233306885,2.5113985538482666,4953.816958665848,208763.35984052508,46769340928,1788632616.148711
1938,1016070144,2063597568,3.602060556411743,2.5106680393218994,4956.32762670517,208824.10250524548,46769340928,1788632618.668494
1939,1016594432,2064646144,3.587001323699951,2.509350061416626,4958.836976766586,208933.7825205699,46769340928,1788632621.187556
1940,1017118720,2065694720,3.5705926418304443,2.5120556354522705,4961.349032402039,208708.7533416063,46769340928,1788632623.709682
1941,1017643008,2066743296,3.5361640453338623,2.511631488800049,4963.860663890839,208743.99860724894,46769340928,1788632626.232399
1942,1018167296,2067791872,3.506453037261963,2.510322093963623,4966.370985984802,208852.88037766734,46769340928,1788632628.751101
1943,1018691584,2068840448,3.481416702270508,2.511582851409912,4968.882568836212,208748.04098367036,46769340928,1788632631.271311
1944,1019215872,2069889024,3.4723644256591797,2.5300140380859375,4971.412582874298,207227.30866609974,46769340928,1788632633.8095758
1945,1019740160,2070937600,3.4983363151550293,2.509638786315918,4973.922221660614,208909.74544174966,46769340928,1788632636.3269045
1946,1020264448,2071986176,3.4700474739074707,2.5101664066314697,4976.4323880672455,208865.83400005376,46769340928,1788632638.844561
1947,1020788736,2073034752,3.516179084777832,2.5116021633148193,4978.94399023056,208746.4359037035,46769340928,1788632641.3656442
1948,1021313024,2074083328,3.463949203491211,2.512103319168091,4981.456093549728,208704.79171757292,46769340928,1788632643.8858526
1949,1021837312,2075131904,3.4921786785125732,2.5106728076934814,4983.966766357422,208823.70589804402,46769340928,1788632646.4067094
1950,1022361600,2076180480,3.4628491401672363,2.5107932090759277,4986.477559566498,208813.6920654485,46769340928,1788632648.9243686
1951,1022885888,2077229056,3.4538497924804688,2.5120902061462402,4988.989649772644,208705.88114918943,46769340928,1788632651.4484591
1952,1023410176,2078801920,3.424342393875122,3.8334996700286865,4992.823149442673,136764.84808359895,46769340928,1788632655.2894692
1953,1023934464,2079850496,3.465906858444214,2.5104615688323975,4995.333611011505,208841.27704207142,46769340928,1788632657.807512
1954,1024458752,2080899072,3.632294178009033,2.51261830329895,4997.846229314804,208662.0157592717,46769340928,1788632660.32773
1955,1024983040,2081947648,3.6754539012908936,2.6726810932159424,5000.51891040802,196165.56622890718,46769340928,1788632663.0079548
1956,1025507328,2082996224,3.61562442779541,2.509784698486328,5003.028695106506,208897.59998784057,46769340928,1788632665.5268328
1957,1026031616,2084044800,3.5903167724609375,2.5096418857574463,5005.538336992264,208909.4874354005,46769340928,1788632668.0448997
1958,1026555904,2085093376,3.65964412689209,2.5100009441375732,5008.048337936401,208879.60270474854,46769340928,1788632670.5627267
1959,1027080192,2086141952,3.654179573059082,2.5107228755950928,5010.5590608119965,208819.54161338217,46769340928,1788632673.0826628
1960,1027604480,2087190528,3.5893712043762207,2.5107438564300537,5013.0698046684265,208817.79662919033,46769340928,1788632675.6059418
1961,1028128768,2088239104,3.605499029159546,2.5092053413391113,5015.579010009766,208945.83291465428,46769340928,1788632678.1225038
1962,1028653056,2089287680,3.633151054382324,2.511918783187866,5018.0909287929535,208720.1240378593,46769340928,1788632680.6418893
1963,1029177344,2090336256,3.689361333847046,2.512934446334839,5020.603863239288,208635.7647588793,46769340928,1788632683.1619003
1964,1029701632,2091384832,3.6713805198669434,2.5119142532348633,5023.115777492523,208720.50044097553,46769340928,1788632685.682583
1965,1030225920,2092433408,3.645181894302368,2.512768507003784,5025.628545999527,208649.54274087073,46769340928,1788632688.2047327
1966,1030750208,2093481984,3.6126387119293213,2.5104751586914062,5028.139021158218,208840.14652958643,46769340928,1788632690.7259684
1967,1031274496,2094530560,3.5852959156036377,2.5538878440856934,5030.692909002304,205290.1427187372,46769340928,1788632693.2888768
1968,1031798784,2095579136,3.6403439044952393,2.5127198696136475,5033.205628871918,208653.58145976448,46769340928,1788632695.8117206
1969,1032323072,2096627712,3.6555466651916504,2.5104176998138428,5035.716046571732,208844.92649923477,46769340928,1788632698.3314145
1970,1032847360,2097676288,3.685291290283203,2.5128796100616455,5038.228926181793,208640.31762633397,46769340928,1788632700.8529117
1971,1033371648,2098724864,3.606593608856201,2.511992931365967,5040.740919113159,208713.96310613965,46769340928,1788632703.372582
1972,1033895936,2099773440,3.644169807434082,2.511396884918213,5043.252315998077,208763.49857265755,46769340928,1788632705.893425
1973,1034420224,2100822016,3.6000261306762695,2.51070237159729,5045.763018369675,208821.2469670198,46769340928,1788632708.413418
1974,1034944512,2101870592,3.6225359439849854,2.5138258934020996,5048.276844263077,208561.77883125073,46769340928,1788632710.9378574
1975,1035468800,2102919168,3.575563430786133,2.5106427669525146,5050.787487030029,208826.2045485646,46769340928,1788632713.4568067
1976,1035993088,2103967744,3.658217668533325,2.513226270675659,5053.300713300705,208611.53892802884,46769340928,1788632715.982461
